generation,basepokemon,vanillatarget,targetpokemon,percent
4,Shieldon,Bastiodon,Bronzong,3.988193328
4,Shieldon,Bastiodon,Cradily,2.999040404
4,Shieldon,Bastiodon,Empoleon,3.726227736
4,Shieldon,Bastiodon,Forretress,5.701699335
4,Shieldon,Bastiodon,Golem,3.86955976
4,Shieldon,Bastiodon,Kabutops,2.566210083
4,Shieldon,Bastiodon,Lairon,0.503281656
4,Shieldon,Bastiodon,Lucario,6.277051895
4,Shieldon,Bastiodon,Lunatone,0.09069597
4,Shieldon,Bastiodon,Magcargo,0.087861721
4,Shieldon,Bastiodon,Magneton,4.787856457
4,Shieldon,Bastiodon,Magnezone,4.599581341
4,Shieldon,Bastiodon,Metang,0.104462323
4,Shieldon,Bastiodon,Omastar,2.57471283
4,Shieldon,Bastiodon,Probopass,5.164811583
4,Shieldon,Bastiodon,Pupitar,0.124302066
4,Shieldon,Bastiodon,Rampardos,6.703403933
4,Shieldon,Bastiodon,Relicanth,2.745172667
4,Shieldon,Bastiodon,Rhydon,3.910049033
4,Shieldon,Bastiodon,Rhyperior,4.506051122
4,Shieldon,Bastiodon,Scizor,6.194048887
4,Shieldon,Bastiodon,Shuckle,5.021074666
4,Shieldon,Bastiodon,Skarmory,5.197607894
4,Shieldon,Bastiodon,Solrock,0.094340005
4,Shieldon,Bastiodon,Steelix,4.15055531
4,Shieldon,Bastiodon,Sudowoodo,0.355090919
4,Shinx,Luxio,Chinchou,21.25362885
4,Shinx,Luxio,Elekid,23.88745602
4,Shinx,Luxio,Flaaffy,27.67644213
4,Shinx,Luxio,Magnemite,1.46571166
4,Shinx,Luxio,Minun,1.414695177
4,Shinx,Luxio,Pachirisu,1.433320242
4,Shinx,Luxio,Plusle,1.430485993
4,Shinx,Luxio,Voltorb,21.43825993
4,Shroomish,Breloom,Abomasnow,4.154199345
4,Shroomish,Breloom,Bayleef,0.819907765
4,Shroomish,Breloom,Bellossom,6.984399483
4,Shroomish,Breloom,Cacturne,5.741783714
4,Shroomish,Breloom,Carnivine,8.84366687
4,Shroomish,Breloom,Cherrim,9.420234109
4,Shroomish,Breloom,Cradily,4.355431029
4,Shroomish,Breloom,Exeggutor,0.14414181
4,Shroomish,Breloom,Gloom,0.45186028
4,Shroomish,Breloom,Grotle,0.821527336
4,Shroomish,Breloom,Grovyle,0.820312658
4,Shroomish,Breloom,Ivysaur,0.415015042
4,Shroomish,Breloom,Jumpluff,6.622830281
4,Shroomish,Breloom,Leafeon,0.610578227
4,Shroomish,Breloom,Ludicolo,3.311212694
4,Shroomish,Breloom,Meganium,0.614222262
4,Shroomish,Breloom,Parasect,0.233218209
4,Shroomish,Breloom,Roselia,0.424732467
4,Shroomish,Breloom,Roserade,4.499977731
4,Shroomish,Breloom,Sceptile,0.212973573
4,Shroomish,Breloom,Shiftry,5.272513048
4,Shroomish,Breloom,Sunflora,7.689722608
4,Shroomish,Breloom,Tangela,6.628498779
4,Shroomish,Breloom,Tangrowth,0.224310569
4,Shroomish,Breloom,Torterra,0.172889193
4,Shroomish,Breloom,Tropius,5.92843926
4,Shroomish,Breloom,Venusaur,0.201231684
4,Shroomish,Breloom,Victreebel,4.23517789
4,Shroomish,Breloom,Vileplume,4.306439009
4,Shroomish,Breloom,Weepinbell,0.141307561
4,Shroomish,Breloom,Wormadam (Plant Cloak),5.697245515
4,Shuppet,Banette,Drifblim,9.28661951
4,Shuppet,Banette,Dusclops,16.92613542
4,Shuppet,Banette,Dusknoir,1.301730107
4,Shuppet,Banette,Froslass,9.674911632
4,Shuppet,Banette,Gengar,7.856943303
4,Shuppet,Banette,Haunter,1.257191907
4,Shuppet,Banette,Misdreavus,17.19741355
4,Shuppet,Banette,Mismagius,14.61946157
4,Shuppet,Banette,Rotom,10.96166071
4,Shuppet,Banette,Sableye,1.09118589
4,Shuppet,Banette,Spiritomb,9.826746404
4,Silcoon,Beautifly,Anorith,10.28063115
4,Silcoon,Beautifly,Ariados,6.623235174
4,Silcoon,Beautifly,Beedrill,6.680325048
4,Silcoon,Beautifly,Butterfree,9.59433798
4,Silcoon,Beautifly,Dustox,6.712716466
4,Silcoon,Beautifly,Illumise,9.057450229
4,Silcoon,Beautifly,Kricketune,9.693536697
4,Silcoon,Beautifly,Ledian,8.97444722
4,Silcoon,Beautifly,Masquerain,7.489705603
4,Silcoon,Beautifly,Mothim,0.421088433
4,Silcoon,Beautifly,Ninjask,0.085027472
4,Silcoon,Beautifly,Parasect,5.517473145
4,Silcoon,Beautifly,Skorupi,1.0628434
4,Silcoon,Beautifly,Venomoth,0.0445382
4,Silcoon,Beautifly,Volbeat,9.03234688
4,Silcoon,Beautifly,Wormadam (Plant Cloak),0.179367477
4,Silcoon,Beautifly,Yanma,8.550929431
4,Skiploom,Jumpluff,Abomasnow,1.605804542
4,Skiploom,Jumpluff,Aerodactyl,0.003644035
4,Skiploom,Jumpluff,Altaria,2.226505087
4,Skiploom,Jumpluff,Bayleef,3.216062904
4,Skiploom,Jumpluff,Beautifly,0.008502747
4,Skiploom,Jumpluff,Bellossom,2.589693861
4,Skiploom,Jumpluff,Breloom,1.811085153
4,Skiploom,Jumpluff,Butterfree,0.010527211
4,Skiploom,Jumpluff,Cacturne,2.175488604
4,Skiploom,Jumpluff,Carnivine,3.35818025
4,Skiploom,Jumpluff,Chatot,3.139943072
4,Skiploom,Jumpluff,Cherrim,3.534308585
4,Skiploom,Jumpluff,Cradily,1.659250382
4,Skiploom,Jumpluff,Dodrio,2.590098753
4,Skiploom,Jumpluff,Drifblim,0.003644035
4,Skiploom,Jumpluff,Fearow,2.573498152
4,Skiploom,Jumpluff,Gligar,2.437049304
4,Skiploom,Jumpluff,Gliscor,0.002024464
4,Skiploom,Jumpluff,Gloom,0.003239142
4,Skiploom,Jumpluff,Golbat,2.04551804
4,Skiploom,Jumpluff,Grotle,3.232258613
4,Skiploom,Jumpluff,Grovyle,3.244810288
4,Skiploom,Jumpluff,Honchkrow,0.004048927
4,Skiploom,Jumpluff,Ivysaur,2.41275574
4,Skiploom,Jumpluff,Leafeon,0.000404893
4,Skiploom,Jumpluff,Ledian,0.004858713
4,Skiploom,Jumpluff,Ludicolo,1.29930075
4,Skiploom,Jumpluff,Mantine,1.700549439
4,Skiploom,Jumpluff,Masquerain,2.523291454
4,Skiploom,Jumpluff,Mothim,3.218087368
4,Skiploom,Jumpluff,Murkrow,4.148530847
4,Skiploom,Jumpluff,Ninjask,2.761773268
4,Skiploom,Jumpluff,Noctowl,2.541511626
4,Skiploom,Jumpluff,Parasect,1.832544467
4,Skiploom,Jumpluff,Pelipper,2.011911944
4,Skiploom,Jumpluff,Pidgeot,2.388057284
4,Skiploom,Jumpluff,Roselia,0.004858713
4,Skiploom,Jumpluff,Roserade,0.000809785
4,Skiploom,Jumpluff,Sceptile,0.000404893
4,Skiploom,Jumpluff,Scyther,0.011336996
4,Skiploom,Jumpluff,Shiftry,2.037825078
4,Skiploom,Jumpluff,Skarmory,2.773110264
4,Skiploom,Jumpluff,Staraptor,2.404657886
4,Skiploom,Jumpluff,Sunflora,2.871904089
4,Skiploom,Jumpluff,Swellow,2.848420311
4,Skiploom,Jumpluff,Tangela,2.519647419
4,Skiploom,Jumpluff,Tangrowth,0.000404893
4,Skiploom,Jumpluff,Togetic,3.467906178
4,Skiploom,Jumpluff,Torterra,0.000809785
4,Skiploom,Jumpluff,Tropius,2.209904486
4,Skiploom,Jumpluff,Vespiquen,2.968268557
4,Skiploom,Jumpluff,Victreebel,1.649937849
4,Skiploom,Jumpluff,Vileplume,1.650747634
4,Skiploom,Jumpluff,Weepinbell,0.00890764
4,Skiploom,Jumpluff,Wormadam (Plant Cloak),2.256872042
4,Skiploom,Jumpluff,Xatu,1.973852028
4,Skiploom,Jumpluff,Yanma,0.009312533
4,Skiploom,Jumpluff,Yanmega,0.011336996
4,Skitty,Delcatty,Aipom,7.920106568
4,Skitty,Delcatty,Bibarel,3.828665595
4,Skitty,Delcatty,Buneary,7.491730066
4,Skitty,Delcatty,Chatot,5.428396746
4,Skitty,Delcatty,Dunsparce,5.91062398
4,Skitty,Delcatty,Farfetch'd,6.898967119
4,Skitty,Delcatty,Furret,6.10092356
4,Skitty,Delcatty,Lickitung,6.916782399
4,Skitty,Delcatty,Loudred,8.39464084
4,Skitty,Delcatty,Munchlax,6.793290118
4,Skitty,Delcatty,Pidgeotto,7.508735561
4,Skitty,Delcatty,Porygon,6.764137842
4,Skitty,Delcatty,Raticate,6.259236615
4,Skitty,Delcatty,Spinda,7.980840476
4,Skitty,Delcatty,Togetic,5.802922516
4,Skorupi,Drapion,Arbok,0.149810308
4,Skorupi,Drapion,Armaldo,3.93353281
4,Skorupi,Drapion,Crobat,4.242061066
4,Skorupi,Drapion,Forretress,4.665983748
4,Skorupi,Drapion,Gengar,2.816838679
4,Skorupi,Drapion,Golbat,3.024953539
4,Skorupi,Drapion,Haunter,0.082598116
4,Skorupi,Drapion,Heracross,2.746387345
4,Skorupi,Drapion,Illumise,0.083407901
4,Skorupi,Drapion,Ivysaur,0.036440345
4,Skorupi,Drapion,Masquerain,0.054255625
4,Skorupi,Drapion,Mothim,0.091505756
4,Skorupi,Drapion,Muk,4.34085489
4,Skorupi,Drapion,Nidoking,2.434215055
4,Skorupi,Drapion,Nidoqueen,2.459318404
4,Skorupi,Drapion,Ninjask,4.274452484
4,Skorupi,Drapion,Parasect,0.021054422
4,Skorupi,Drapion,Pinsir,6.566550193
4,Skorupi,Drapion,Qwilfish,0.016600602
4,Skorupi,Drapion,Roselia,0.036845238
4,Skorupi,Drapion,Roserade,2.557302443
4,Skorupi,Drapion,Scizor,5.099623855
4,Skorupi,Drapion,Scyther,4.623874904
4,Skorupi,Drapion,Seviper,4.062693589
4,Skorupi,Drapion,Shuckle,4.153389559
4,Skorupi,Drapion,Skuntank,3.102692942
4,Skorupi,Drapion,Swalot,4.284574802
4,Skorupi,Drapion,Tentacruel,2.165771179
4,Skorupi,Drapion,Toxicroak,2.183991351
4,Skorupi,Drapion,Venomoth,3.256552177
4,Skorupi,Drapion,Venusaur,2.965434308
4,Skorupi,Drapion,Vespiquen,4.55787739
4,Skorupi,Drapion,Victreebel,2.476728791
4,Skorupi,Drapion,Vileplume,2.505476174
4,Skorupi,Drapion,Volbeat,0.076929617
4,Skorupi,Drapion,Weezing,4.21736261
4,Skorupi,Drapion,Wormadam (Plant Cloak),0.032796311
4,Skorupi,Drapion,Yanmega,5.599261476
4,Slakoth,Vigoroth,Ambipom,3.713676062
4,Slakoth,Vigoroth,Bibarel,2.478753254
4,Slakoth,Vigoroth,Castform,4.282145446
4,Slakoth,Vigoroth,Chansey,3.71043692
4,Slakoth,Vigoroth,Chatot,3.803967139
4,Slakoth,Vigoroth,Clefable,3.955397018
4,Slakoth,Vigoroth,Delcatty,0.001619571
4,Slakoth,Vigoroth,Dodrio,3.149660497
4,Slakoth,Vigoroth,Dunsparce,4.176873337
4,Slakoth,Vigoroth,Exploud,3.979285688
4,Slakoth,Vigoroth,Fearow,3.165046421
4,Slakoth,Vigoroth,Furret,4.385797983
4,Slakoth,Vigoroth,Girafarig,2.313557023
4,Slakoth,Vigoroth,Granbull,3.650917689
4,Slakoth,Vigoroth,Kecleon,3.575607643
4,Slakoth,Vigoroth,Lickitung,0.000809785
4,Slakoth,Vigoroth,Linoone,4.599581341
4,Slakoth,Vigoroth,Lopunny,3.999935217
4,Slakoth,Vigoroth,Miltank,0.000809785
4,Slakoth,Vigoroth,Munchlax,0.002024464
4,Slakoth,Vigoroth,Noctowl,3.168690455
4,Slakoth,Vigoroth,Persian,3.696265674
4,Slakoth,Vigoroth,Pidgeot,2.981225124
4,Slakoth,Vigoroth,Purugly,3.799108426
4,Slakoth,Vigoroth,Raticate,4.395515408
4,Slakoth,Vigoroth,Stantler,3.742423445
4,Slakoth,Vigoroth,Staraptor,3.11443483
4,Slakoth,Vigoroth,Swellow,3.599091421
4,Slakoth,Vigoroth,Togetic,4.137598743
4,Slakoth,Vigoroth,Wigglytuff,4.387417554
4,Slakoth,Vigoroth,Zangoose,4.032326635
4,Slowpoke,Slowbro,Alakazam,3.138728394
4,Slowpoke,Slowbro,Azumarill,0.052636054
4,Slowpoke,Slowbro,Bibarel,0.016195709
4,Slowpoke,Slowbro,Blastoise,2.758939019
4,Slowpoke,Slowbro,Bronzong,2.465796687
4,Slowpoke,Slowbro,Chimecho,0.156693484
4,Slowpoke,Slowbro,Claydol,1.839022751
4,Slowpoke,Slowbro,Cloyster,1.771000773
4,Slowpoke,Slowbro,Crawdaunt,2.162127144
4,Slowpoke,Slowbro,Croconaw,0.05344584
4,Slowpoke,Slowbro,Dewgong,1.661274845
4,Slowpoke,Slowbro,Empoleon,2.194923455
4,Slowpoke,Slowbro,Espeon,3.848100446
4,Slowpoke,Slowbro,Exeggutor,1.822827042
4,Slowpoke,Slowbro,Feraligatr,2.78728151
4,Slowpoke,Slowbro,Floatzel,1.926884472
4,Slowpoke,Slowbro,Gallade,2.407897028
4,Slowpoke,Slowbro,Gardevoir,4.230319177
4,Slowpoke,Slowbro,Gastrodon,1.677470554
4,Slowpoke,Slowbro,Girafarig,1.887609878
4,Slowpoke,Slowbro,Golduck,1.990047737
4,Slowpoke,Slowbro,Gorebyss,2.24917908
4,Slowpoke,Slowbro,Grumpig,3.414865231
4,Slowpoke,Slowbro,Gyarados,0.052231161
4,Slowpoke,Slowbro,Huntail,2.251608436
4,Slowpoke,Slowbro,Hypno,3.034266071
4,Slowpoke,Slowbro,Jynx,2.352831617
4,Slowpoke,Slowbro,Kabutops,1.413075606
4,Slowpoke,Slowbro,Kadabra,0.127946101
4,Slowpoke,Slowbro,Kingdra,0.019839743
4,Slowpoke,Slowbro,Kingler,2.43947866
4,Slowpoke,Slowbro,Lanturn,1.646698707
4,Slowpoke,Slowbro,Lapras,2.270233502
4,Slowpoke,Slowbro,Ludicolo,1.298086072
4,Slowpoke,Slowbro,Lumineon,2.6208706
4,Slowpoke,Slowbro,Lunatone,0.065592621
4,Slowpoke,Slowbro,Mantine,1.767761632
4,Slowpoke,Slowbro,Marshtomp,0.021054422
4,Slowpoke,Slowbro,Medicham,0.024293563
4,Slowpoke,Slowbro,Metang,0.142522239
4,Slowpoke,Slowbro,Milotic,0.099198717
4,Slowpoke,Slowbro,Mr. Mime,3.410816304
4,Slowpoke,Slowbro,Octillery,2.208284915
4,Slowpoke,Slowbro,Omastar,1.415504962
4,Slowpoke,Slowbro,Pelipper,0.032391418
4,Slowpoke,Slowbro,Politoed,2.027297867
4,Slowpoke,Slowbro,Poliwrath,1.136533875
4,Slowpoke,Slowbro,Prinplup,0.058709445
4,Slowpoke,Slowbro,Quagsire,0.019029958
4,Slowpoke,Slowbro,Qwilfish,0.020649529
4,Slowpoke,Slowbro,Relicanth,1.517133036
4,Slowpoke,Slowbro,Seadra,0.039679487
4,Slowpoke,Slowbro,Seaking,2.324894019
4,Slowpoke,Slowbro,Sealeo,0.034820774
4,Slowpoke,Slowbro,Sharpedo,1.913118119
4,Slowpoke,Slowbro,Solrock,0.056684981
4,Slowpoke,Slowbro,Starmie,1.505391147
4,Slowpoke,Slowbro,Swampert,1.91473769
4,Slowpoke,Slowbro,Tentacruel,1.454779556
4,Slowpoke,Slowbro,Vaporeon,2.524506132
4,Slowpoke,Slowbro,Wailmer,0.052231161
4,Slowpoke,Slowbro,Wailord,1.95036825
4,Slowpoke,Slowbro,Walrein,2.211119164
4,Slowpoke,Slowbro,Wartortle,0.04615777
4,Slowpoke,Slowbro,Whiscash,1.709052187
4,Slowpoke,Slowbro,Wobbuffet,0.131590135
4,Slowpoke,Slowbro,Xatu,2.123662336
4,Slowpoke,Slowking,Alakazam,3.053296029
4,Slowpoke,Slowking,Azumarill,0.115799319
4,Slowpoke,Slowking,Bibarel,0.041703951
4,Slowpoke,Slowking,Blastoise,2.759748805
4,Slowpoke,Slowking,Bronzong,2.41275574
4,Slowpoke,Slowking,Chimecho,0.289093405
4,Slowpoke,Slowking,Claydol,1.80622644
4,Slowpoke,Slowking,Cloyster,1.766142061
4,Slowpoke,Slowking,Crawdaunt,2.109895983
4,Slowpoke,Slowking,Croconaw,0.116204212
4,Slowpoke,Slowking,Dewgong,1.625239393
4,Slowpoke,Slowking,Empoleon,2.179537532
4,Slowpoke,Slowking,Espeon,3.718534774
4,Slowpoke,Slowking,Exeggutor,1.73779957
4,Slowpoke,Slowking,Feraligatr,2.717639961
4,Slowpoke,Slowking,Floatzel,1.866960349
4,Slowpoke,Slowking,Gallade,2.384818142
4,Slowpoke,Slowking,Gardevoir,4.096704578
4,Slowpoke,Slowking,Gastrodon,1.592038189
4,Slowpoke,Slowking,Girafarig,1.838617858
4,Slowpoke,Slowking,Golduck,1.976686277
4,Slowpoke,Slowking,Gorebyss,2.198972382
4,Slowpoke,Slowking,Grumpig,3.361419392
4,Slowpoke,Slowking,Gyarados,0.091505756
4,Slowpoke,Slowking,Huntail,2.294122172
4,Slowpoke,Slowking,Hypno,3.025358431
4,Slowpoke,Slowking,Jynx,2.323679341
4,Slowpoke,Slowking,Kabutops,1.441013204
4,Slowpoke,Slowking,Kadabra,0.25427263
4,Slowpoke,Slowking,Kingdra,0.046967556
4,Slowpoke,Slowking,Kingler,2.423687844
4,Slowpoke,Slowking,Lanturn,1.58313055
4,Slowpoke,Slowking,Lapras,2.249583973
4,Slowpoke,Slowking,Ludicolo,1.272577831
4,Slowpoke,Slowking,Lumineon,2.565400297
4,Slowpoke,Slowking,Lunatone,0.106081894
4,Slowpoke,Slowking,Mantine,1.811490046
4,Slowpoke,Slowking,Marshtomp,0.04615777
4,Slowpoke,Slowking,Medicham,0.057089874
4,Slowpoke,Slowking,Metang,0.246579669
4,Slowpoke,Slowking,Milotic,0.159932626
4,Slowpoke,Slowking,Mr. Mime,3.286919131
4,Slowpoke,Slowking,Octillery,2.179942424
4,Slowpoke,Slowking,Omastar,1.400119038
4,Slowpoke,Slowking,Pelipper,0.074500261
4,Slowpoke,Slowking,Politoed,2.071836067
4,Slowpoke,Slowking,Poliwrath,1.142202373
4,Slowpoke,Slowking,Prinplup,0.110130821
4,Slowpoke,Slowking,Quagsire,0.042918629
4,Slowpoke,Slowking,Qwilfish,0.048182234
4,Slowpoke,Slowking,Relicanth,1.529279817
4,Slowpoke,Slowking,Seadra,0.079763867
4,Slowpoke,Slowking,Seaking,2.274282429
4,Slowpoke,Slowking,Sealeo,0.08624215
4,Slowpoke,Slowking,Sharpedo,1.912308334
4,Slowpoke,Slowking,Solrock,0.104462323
4,Slowpoke,Slowking,Starmie,1.486766081
4,Slowpoke,Slowking,Swampert,1.917571939
4,Slowpoke,Slowking,Tentacruel,1.48069269
4,Slowpoke,Slowking,Vaporeon,2.606294462
4,Slowpoke,Slowking,Wailmer,0.127136315
4,Slowpoke,Slowking,Wailord,1.998145591
4,Slowpoke,Slowking,Walrein,2.142287401
4,Slowpoke,Slowking,Wartortle,0.116609104
4,Slowpoke,Slowking,Whiscash,1.693666263
4,Slowpoke,Slowking,Wobbuffet,0.256297094
4,Slowpoke,Slowking,Xatu,2.066977354
4,Slugma,Magcargo,Camerupt,1.831734682
4,Slugma,Magcargo,Charmeleon,18.44610271
4,Slugma,Magcargo,Combusken,14.35020791
4,Slugma,Magcargo,Growlithe,7.495374101
4,Slugma,Magcargo,Houndour,1.098473959
4,Slugma,Magcargo,Magby,3.918146887
4,Slugma,Magcargo,Monferno,14.31133821
4,Slugma,Magcargo,Ponyta,16.47872896
4,Slugma,Magcargo,Quilava,18.24325145
4,Slugma,Magcargo,Torkoal,3.826641131
4,Smoochum,Jynx,Abomasnow,2.957336454
4,Smoochum,Jynx,Alakazam,5.193963859
4,Smoochum,Jynx,Bronzong,4.247729564
4,Smoochum,Jynx,Chimecho,5.544196065
4,Smoochum,Jynx,Claydol,3.205535693
4,Smoochum,Jynx,Cloyster,0.011336996
4,Smoochum,Jynx,Dewgong,3.044793282
4,Smoochum,Jynx,Espeon,0.083812794
4,Smoochum,Jynx,Exeggutor,0.054660518
4,Smoochum,Jynx,Froslass,4.484591807
4,Smoochum,Jynx,Gallade,0.10851125
4,Smoochum,Jynx,Gardevoir,0.327153321
4,Smoochum,Jynx,Girafarig,3.399479308
4,Smoochum,Jynx,Glaceon,0.121467817
4,Smoochum,Jynx,Glalie,7.854918839
4,Smoochum,Jynx,Grumpig,5.666068775
4,Smoochum,Jynx,Hypno,5.184651327
4,Smoochum,Jynx,Kadabra,0.476963628
4,Smoochum,Jynx,Lapras,0.015790816
4,Smoochum,Jynx,Lunatone,3.732301127
4,Smoochum,Jynx,Mamoswine,0.040894165
4,Smoochum,Jynx,Medicham,3.568724466
4,Smoochum,Jynx,Metang,5.261985837
4,Smoochum,Jynx,Mr. Mime,5.756359852
4,Smoochum,Jynx,Piloswine,4.207240292
4,Smoochum,Jynx,Sealeo,5.14497184
4,Smoochum,Jynx,Slowbro,2.353641403
4,Smoochum,Jynx,Slowking,2.367002863
4,Smoochum,Jynx,Sneasel,7.429781479
4,Smoochum,Jynx,Solrock,3.741208767
4,Smoochum,Jynx,Starmie,0.019434851
4,Smoochum,Jynx,Walrein,0.017410387
4,Smoochum,Jynx,Weavile,0.201231684
4,Smoochum,Jynx,Wobbuffet,0.461172812
4,Smoochum,Jynx,Xatu,3.713676062
4,Sneasel,Weavile,Abomasnow,3.135084359
4,Sneasel,Weavile,Absol,8.902376315
4,Sneasel,Weavile,Cacturne,4.288218836
4,Sneasel,Weavile,Cloyster,3.336720936
4,Sneasel,Weavile,Crawdaunt,3.931103454
4,Sneasel,Weavile,Dewgong,3.089736374
4,Sneasel,Weavile,Drapion,4.218172395
4,Sneasel,Weavile,Froslass,4.601200912
4,Sneasel,Weavile,Glaceon,7.382813923
4,Sneasel,Weavile,Glalie,7.819693172
4,Sneasel,Weavile,Honchkrow,5.420298892
4,Sneasel,Weavile,Houndoom,3.603950133
4,Sneasel,Weavile,Jynx,0.09514979
4,Sneasel,Weavile,Lapras,4.089416509
4,Sneasel,Weavile,Mamoswine,4.97856093
4,Sneasel,Weavile,Mightyena,0.530004575
4,Sneasel,Weavile,Piloswine,0.090291077
4,Sneasel,Weavile,Sealeo,0.077739403
4,Sneasel,Weavile,Sharpedo,3.593827815
4,Sneasel,Weavile,Shiftry,3.925030063
4,Sneasel,Weavile,Skuntank,4.014511355
4,Sneasel,Weavile,Spiritomb,4.682584349
4,Sneasel,Weavile,Tyranitar,0.504901226
4,Sneasel,Weavile,Umbreon,9.660740387
4,Sneasel,Weavile,Walrein,4.027872815
4,Snorunt,Froslass,Abomasnow,8.573603424
4,Snorunt,Froslass,Cloyster,9.174464226
4,Snorunt,Froslass,Dewgong,8.787386782
4,Snorunt,Froslass,Glaceon,18.31248811
4,Snorunt,Froslass,Jynx,11.3240397
4,Snorunt,Froslass,Lapras,2.481182611
4,Snorunt,Froslass,Mamoswine,3.422963086
4,Snorunt,Froslass,Piloswine,11.57102426
4,Snorunt,Froslass,Sealeo,3.701124387
4,Snorunt,Froslass,Sneasel,6.298916102
4,Snorunt,Froslass,Walrein,2.403038315
4,Snorunt,Froslass,Weavile,13.94976901
4,Snorunt,Glalie,Abomasnow,9.007243531
4,Snorunt,Glalie,Cloyster,9.712971548
4,Snorunt,Glalie,Dewgong,9.050971945
4,Snorunt,Glalie,Glaceon,21.3289389
4,Snorunt,Glalie,Jynx,12.19820309
4,Snorunt,Glalie,Lapras,1.248284267
4,Snorunt,Glalie,Mamoswine,1.976281384
4,Snorunt,Glalie,Piloswine,12.30752412
4,Snorunt,Glalie,Sealeo,2.212738735
4,Snorunt,Glalie,Sneasel,4.35867017
4,Snorunt,Glalie,Walrein,1.207794995
4,Snorunt,Glalie,Weavile,15.39037732
4,Snover,Abomasnow,Bayleef,0.067617085
4,Snover,Abomasnow,Bellossom,3.618121379
4,Snover,Abomasnow,Breloom,2.382388786
4,Snover,Abomasnow,Cacturne,2.991347442
4,Snover,Abomasnow,Carnivine,4.576097563
4,Snover,Abomasnow,Cherrim,4.894343244
4,Snover,Abomasnow,Cloyster,2.215168091
4,Snover,Abomasnow,Cradily,2.260920969
4,Snover,Abomasnow,Dewgong,2.120828087
4,Snover,Abomasnow,Exeggutor,2.229339337
4,Snover,Abomasnow,Froslass,3.142777321
4,Snover,Abomasnow,Glaceon,5.181007292
4,Snover,Abomasnow,Glalie,5.522736751
4,Snover,Abomasnow,Grotle,0.063568158
4,Snover,Abomasnow,Grovyle,0.047372449
4,Snover,Abomasnow,Ivysaur,0.02672292
4,Snover,Abomasnow,Jumpluff,3.338745399
4,Snover,Abomasnow,Jynx,2.869879625
4,Snover,Abomasnow,Lapras,2.811575073
4,Snover,Abomasnow,Leafeon,4.018560282
4,Snover,Abomasnow,Ludicolo,1.686378194
4,Snover,Abomasnow,Mamoswine,3.417699481
4,Snover,Abomasnow,Meganium,3.952967661
4,Snover,Abomasnow,Parasect,0.016195709
4,Snover,Abomasnow,Piloswine,2.940735852
4,Snover,Abomasnow,Roselia,0.035225667
4,Snover,Abomasnow,Roserade,2.32651359
4,Snover,Abomasnow,Sceptile,4.655051644
4,Snover,Abomasnow,Sealeo,0.027532705
4,Snover,Abomasnow,Shiftry,2.730596528
4,Snover,Abomasnow,Sneasel,0.136448848
4,Snover,Abomasnow,Sunflora,0.085027472
4,Snover,Abomasnow,Tangela,0.058304552
4,Snover,Abomasnow,Tangrowth,4.880171998
4,Snover,Abomasnow,Torterra,2.422473166
4,Snover,Abomasnow,Tropius,2.984869159
4,Snover,Abomasnow,Venusaur,2.546775232
4,Snover,Abomasnow,Victreebel,2.121637872
4,Snover,Abomasnow,Vileplume,2.158888003
4,Snover,Abomasnow,Walrein,2.732620992
4,Snover,Abomasnow,Weavile,3.657800866
4,Snover,Abomasnow,Wormadam (Plant Cloak),0.046967556
4,Snubbull,Granbull,Ambipom,3.312832265
4,Snubbull,Granbull,Bibarel,2.294122172
4,Snubbull,Granbull,Castform,3.962280194
4,Snubbull,Granbull,Chansey,3.311617587
4,Snubbull,Granbull,Chatot,3.444827293
4,Snubbull,Granbull,Clefable,3.591803352
4,Snubbull,Granbull,Dodrio,2.86461602
4,Snubbull,Granbull,Dunsparce,3.798703533
4,Snubbull,Granbull,Exploud,3.670757433
4,Snubbull,Granbull,Fearow,2.934257568
4,Snubbull,Granbull,Furret,3.88737504
4,Snubbull,Granbull,Girafarig,2.084387741
4,Snubbull,Granbull,Kangaskhan,3.039934569
4,Snubbull,Granbull,Kecleon,3.319310549
4,Snubbull,Granbull,Lickitung,0.000809785
4,Snubbull,Granbull,Linoone,4.046902773
4,Snubbull,Granbull,Lopunny,3.600710992
4,Snubbull,Granbull,Miltank,3.089736374
4,Snubbull,Granbull,Noctowl,2.900651472
4,Snubbull,Granbull,Persian,3.436729439
4,Snubbull,Granbull,Pidgeot,2.671482191
4,Snubbull,Granbull,Porygon,0.000404893
4,Snubbull,Granbull,Purugly,3.516088412
4,Snubbull,Granbull,Raticate,4.057834877
4,Snubbull,Granbull,Stantler,3.314046943
4,Snubbull,Granbull,Staraptor,2.784852153
4,Snubbull,Granbull,Swellow,3.244000502
4,Snubbull,Granbull,Tauros,3.031836715
4,Snubbull,Granbull,Togetic,3.744852801
4,Snubbull,Granbull,Ursaring,0.000404893
4,Snubbull,Granbull,Vigoroth,3.427821799
4,Snubbull,Granbull,Wigglytuff,4.007628179
4,Snubbull,Granbull,Zangoose,3.60637949
4,Spearow,Fearow,Ambipom,2.579571543
4,Spearow,Fearow,Bibarel,1.815943866
4,Spearow,Fearow,Castform,3.071111309
4,Spearow,Fearow,Chansey,2.590098753
4,Spearow,Fearow,Chatot,2.689702363
4,Spearow,Fearow,Clefable,2.798618506
4,Spearow,Fearow,Dodrio,2.247559509
